,ID,Review URL,Text,Star,Thumbs Up,User Name,Developer Reply,Version,Review Date,App ID,review_score,predicted_semantics,user_semantics
4323,269392,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEagyh-HepGvEOgJ5L_ieWBdPlV8IuIS5OvMySQcWtbdlWbf4MCJMFwAYj1fdgh6UiBfI6ANhZDnvXT6jI,Wont update,1,0,Kimberly Hadley,,88.0.4324.141,2021-02-05,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9998043179512024}]",POSITIVE,NEGATIVE
4360,269430,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOETovfKKT7lgIj1Uo0DdxExHQgD0TBz8T5iJ-9LWjG5B-W-U0k2TRcuVHj5KGdO4ihxaJwVTd07UYDJP8g,نایش,2,0,Raes biays biays,,68.0.3440.91,2021-02-05,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.5636287927627563}]",POSITIVE,NEGATIVE
4370,269440,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOE7V8tBncEWmuSlPuG37wYeDQEpqE9SqQ5XcxdphhF0gGByQV_mi2uWrKvo633Qr5aTrlJUu2pxzKRA0HM,The App very good,1,0,Sharif Sayeed,,86.0.4240.198,2021-02-05,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9998430013656616}]",POSITIVE,NEGATIVE
4393,269464,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHz_xoVbIsyIUX3vSJqx405ld10tG7ucbsbLIbqDWj87IKvF_HABtRgtwPIZEhontwVr7458qNOXn_3gOM,Bekar,1,0,Rajput 002,,86.0.4240.198,2021-02-05,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9905285239219666}]",POSITIVE,NEGATIVE
4422,278881,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEdueNZf8Gqxp-RXvfCcazdhrKX3orVVHN6PzECGCw2SJGAcpeyaxehFCTTG2Ht0STFtSYL5wIqtq-uHYc,good app,1,0,Sarwardi hamza,,88.0.4324.93,2021-02-06,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9998493194580078}]",POSITIVE,NEGATIVE
4424,278883,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGDq8BDxBR6mGDAXJFYra0PIN0UXPfdLJVb3cJlhKRrXXbA3AxrhrbLVG2nr2bR1-YiTIffNGTkPVbHh0I,Valo,1,0,Sakib Rafi,,86.0.4240.99,2021-02-06,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9550226926803589}]",POSITIVE,NEGATIVE
4440,278900,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEKowCKMhfA49Xo_jwTjvj4DGqkGJGUpOKQ50oODSOuHNQoejdZwnsvCXBTxJYMcK3SrwJiWYwPxp3r7uU,"Hi, I am having a problem with latest update. I can't upload files on my samsung tab s6 lite. Every time I am trying to open a file browser for upload it closes. I tried to do it with opera and Firefox and it works with them perfectly.",1,0,lera mulina,,88.0.4324.152,2021-02-06,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9992263317108154}]",POSITIVE,NEGATIVE
4447,278907,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGC1oVPqOX7ru3MVsGdOpZclGryKPPlp7_pYEwCoJDhoqMEb9XXm2KgfwQfqh1a8i9YosyfyDY77_iP9zA,Add all extensions for mobile version,2,0,Amann Choudhury,,88.0.4324.141,2021-02-06,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.8921018838882446}]",POSITIVE,NEGATIVE
4499,278959,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOF5BeNpZdyS_Rtpvt93B4Wn60B67MrssTZsgxJMbjsnbLTIob-9k4bP4Fkl2vdztu0Z-sgN6goLbadRieo,Rt,1,0,Akash Singh,,74.0.3729.136,2021-02-06,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9484553933143616}]",POSITIVE,NEGATIVE
4500,278960,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOECeVCGXrjONjnbFcHBb4rK-NXH2cll4sDd79qHcZ25qoPcI26Vh6HA0dGtdxKd5Ucx8fp-UFlFDdzHprs,Good,2,0,Ajay Pardeshi,,87.0.4280.86,2021-02-06,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9998161196708679}]",POSITIVE,NEGATIVE
4502,278962,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFEh_fp0HOm5z2WWNHpopL4VHXpYrqQW4yHXGfDcMMZPxBrcqGAuYnmp32Hj3yhmJ4OKbue4wNHFt288tc,Nice app,2,0,Rj King,,87.0.4280.66,2021-02-06,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9998061060905457}]",POSITIVE,NEGATIVE
4503,278963,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGtm3PBPdCwm-VK_wedvL1CAWDcQe8dn9TCrRqhoVq7EkCjUNacfwNFjj8K5D47b8T7gQCcJ4jMn4eYyzw,بد,1,0,Arshia Safari,,88.0.4324.141,2021-02-06,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9045153260231018}]",POSITIVE,NEGATIVE
4559,303358,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHEmyX6W_GJ9qErg5DJNkjTIY1yXQFFFLXiOn11ke6mtmoYIzO45-pFwDXC2JyEjkFVfHMeSqPoAsVl5y4,Nice app,2,0,Adi Gaming,,86.0.4240.198,2021-02-07,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9998061060905457}]",POSITIVE,NEGATIVE
4586,303386,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOF_d9ENFhrsulYa1ZN7dZex6VzrSadltOcqS_alwt8RuEGojmC8_RzPBVnCs5ChvVw-1pTsrCiiB_zRyyA,I want to opening it,1,0,Sule Booru,,80.0.3987.99,2021-02-07,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9993640780448914}]",POSITIVE,NEGATIVE
4588,303388,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHHQjvqrwvxe1Hc-Rtltryvnb2kv1OQg9r0twpheiWW0oycwBmsbMzypJjDvKzkeOWqMT3EP1snQXHm2Ro,Nice,2,0,Manesh Tatkare,,88.0.4324.141,2021-02-07,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9998552799224854}]",POSITIVE,NEGATIVE
4612,312901,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEVaYkevqSbEcPynzb71VRIzYZoYPsjBHuf7zSopo14CR_0PiXm_DrCycPSTWfyqEKTCWenAIOu1-G9y50,It updates itself continuosly on one click to update it never stops updating .. and on pausing a file from downloading for long i am not able to continue downloading...it stops downloading .,1,0,Sujata Singh,,88.0.4324.141,2021-02-08,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9218063354492188}]",POSITIVE,NEGATIVE
4617,312906,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGPWCK_0zwkicY5nQuMqx6cADq_TvKy7635FJPEsCtRomI2O1ZSWe4LxYuyw6CILQIjS-omq9mwzgaMSkM,Boring but love it,2,0,Esther Joshua,,80.0.3987.99,2021-02-08,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9997642636299133}]",POSITIVE,NEGATIVE
4663,312953,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGwMdHwRarRqzoa-qsQd98rj1TkrrKzmLnC9Ic38i4w0PLmTMs3C_1XkGkf7XvnohEYCUYlQHIJDnuszlo,😄😃☺😉😁😌 Good Luck To U 🎄,1,0,Satish Satish. Lone,,74.0.3729.157,2021-02-08,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9997767806053162}]",POSITIVE,NEGATIVE
4705,312995,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOH5DGx_02eQ1GOf9cFtIE2JAJ8v8xFxEYPIxxC6nCfKeenf_CImzUgGLF6PAdgl7Qgk5SYFpJi2hDo4IKw,Taking Huge space,1,0,Sanam Pritam,,87.0.4280.86,2021-02-08,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9994469285011292}]",POSITIVE,NEGATIVE
4778,325719,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGPXeX_6y2cgYN57WNAaG-qKaL-VxPaAjJxWYqHZTuowpM0FK355fXw19uoGYfY28Qspov94x5qhK6DBWw,Free mb,1,0,Hamid Saif,,84.0.4147.89,2021-02-09,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.6562658548355103}]",POSITIVE,NEGATIVE
4802,325743,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFz1I8ZwOeKyOSdHnBd6GkDP1iA5zDjSizRofVK6IRIHRnbFA0RmXsi68R9exrrt_ntgwsF2rnlFJTm4EI,I can not delete virus,1,0,sandeep mahawer,,86.0.4240.185,2021-02-09,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.7447386384010315}]",POSITIVE,NEGATIVE
4808,325749,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOG0sgbIybzzuFONgHG5uAJxn5T-w6u295RSTvZRMX-iGyz6VFP5nrIgEgiJt6Qx2OtLsNtSi86NVjPLfWQ,Best,1,0,Rahul Singh,,83.0.4103.106,2021-02-09,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9997941851615906}]",POSITIVE,NEGATIVE
4857,341767,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOH9K-4YTbKlMuFNtjzYR6ov9quUy-eVvV-HoQ_dSBjhR7L6bqjHFvGuXrT-LUXUt7owIVzbc-3nm8QlV0g,Nyc,2,0,Sandeep K,,87.0.4280.101,2021-02-10,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9976807832717896}]",POSITIVE,NEGATIVE
4886,341795,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOECTAo2nbzZ64t24-38zgHlmJDndWR71oeIidj492IstLeCbQUfb9EgPJ6dKY5gK7-cAx-t992qLDj6FBA,"Stop auto refreshing all tabs I lost my all data. In conditions like forgot otp, Google forms, other forms which need more information to fill in it. All going to erase & the page is refreshed. Stop refreshing facility please.",1,0,57_Rohit Jadhav,,87.0.4280.141,2021-02-10,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.6537161469459534}]",POSITIVE,NEGATIVE
4905,341816,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHAsQq1kp5ruWYER1htMUdiLgYGXBWsWxCr51qYNDfaAcno6c0HjxSwzN78JeiYyrV0sHPThFgLnLLy7Vo,By,1,0,Bindu Thankam,,79.0.3945.116,2021-02-10,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9122672080993652}]",POSITIVE,NEGATIVE
4929,348940,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFUGi8ahT2SbETYH7T0sSTTAeFGxy4xWe695KyDz2wDHbYnW7CGuWnKBIvdTEanizJrnZuHj-6cRl9d9tk,Very nice,2,0,Neeraj Kumar,,88.0.4324.152,2021-02-11,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9998563528060913}]",POSITIVE,NEGATIVE
4944,348955,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFmL8l_G4Ozv3Wu0WcZzwNY-GJ_BEnnPaTtDZB8Af3Y_m2g_-f8MHraLEaoBNQRWDJ7gN_DL4Sh2eu5PEw,Ok,2,0,md shuvo,,88.0.4324.141,2021-02-11,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9997851252555847}]",POSITIVE,NEGATIVE
4965,348976,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOE9QzXqTkN4JNKiddePh_1eGofMvS5WHQP6KUYr4H6wc8nrZ0A4Xeukew1-8fgIiyCZxzKgnZU8lSx92nA,Very good,2,0,HDR CREATION,,86.0.4240.198,2021-02-11,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9998520612716675}]",POSITIVE,NEGATIVE
4975,348986,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOF3IyzhF1m2swwIGVOJPQMkuePewl7DJSGCIuPQFYByQE6WvyLQ4Y55B9Ir2aOGrWcCqwpJ_iVNZhhSpJU,Not bad,2,0,Andy Marwanto,,88.0.4324.93,2021-02-11,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9995881915092468}]",POSITIVE,NEGATIVE
4995,349006,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFnutIOg69-2Fo1-GpsFmlG6x1gjn90FSkqHYGLn4A55H-8ysoWfJFDJogcxagFgbUiG9PvT_mN8AJGnPU,Ssr.,1,0,BMC Entertainment,,83.0.4103.106,2021-02-11,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9071720242500305}]",POSITIVE,NEGATIVE
4997,349008,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGhvP6agpg4J3mMsEJdBGnI5BaG_FjEDTYwDi5UUM4SkFZsrnjfG9TUQaihWqmprKN7mO3WvUnw7dC-y9w,Ok,1,0,li123 kim,,88.0.4324.93,2021-02-11,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9997851252555847}]",POSITIVE,NEGATIVE
5007,349018,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFu5-dm2X24sXnYHKdKj42MPcMRVEA4UnauBuZy_ydDV_R0isySAdIX9VEmydxE8FTjHDQ-3MRupvEkEIg,Ok no problem,2,0,Biira Eddy,,,2021-02-11,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9990291595458984}]",POSITIVE,NEGATIVE
5084,369163,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEI57xM-Saik7xFGyMg68inDirQAHw3oUQD0uROz_dKcSpXMa0WLG-tbCgUJVgapwxfSMgZZICwgnwBQIo,Screwed up! It's constantly signing me out. Calling this app 💩 is being generous,1,26,Martin Doswell,,88.0.4324.152,2021-02-12,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9328400492668152}]",POSITIVE,NEGATIVE
5094,369173,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEf1gdGW27BVe6lFtC1SPvo0PjzTBXPnnID7gfy91wcpSXpNy75_weQZwhmwp9yP0FpQ4gbqnWbcDHYqFI,Update,1,0,Haziq MI,,88.0.4324.93,2021-02-12,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9908272624015808}]",POSITIVE,NEGATIVE
5106,369185,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFPdzNop_PLeG4uKcCT9_e7DP1Nx0KUsOBQbSopn4JzP-K41ti-xVUof6B1d6PuZNbmCJ3skjSZtRdzzgM,Good,2,0,Rajesh Das,,80.0.3987.99,2021-02-12,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9998161196708679}]",POSITIVE,NEGATIVE
5128,390951,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEm0FG760iaiYu74HUtGyOXCfyqDXbfCHErPvsAEocBwqyYAVayB10L0HjWvZeeuYghw1Uef0gZd7KPy2M,Good,1,0,Asha Kumari Ashakumari1,,86.0.4240.185,2021-02-13,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9998161196708679}]",POSITIVE,NEGATIVE
5133,390956,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFCbRXgNI_KooLyVJnwsT5hdSGruUTEq7jlreajDie-FUcCY0yEaM3B4JdekC0eUcVT-1ih8aJfJTl_dgA,You tubu,1,0,Wendy Musilizo,,30.0.1599.82,2021-02-13,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9827739000320435}]",POSITIVE,NEGATIVE
5134,390957,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHwD27sRaXCn6-Ei_Ilc2DTC8jL73dKRVIGMJ5LHRHty59j76ANNGuF3Fu7OUTnpkxbMQ2Dj72YcN1rpIs,lkod,1,0,narayan behera,,83.0.4103.106,2021-02-13,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9944990873336792}]",POSITIVE,NEGATIVE
5142,390965,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEpSUQ_MdGWCuCSWfLrKe1NMCYuwQ1uFGNnpsuRjsRfk7ZBiI-DrsmaRlNFSUhNmA_Nl_LvoD6cexC-NxA,Please check the update,1,0,Ch Rawat,,83.0.4103.101,2021-02-13,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9385071992874146}]",POSITIVE,NEGATIVE
5170,390993,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFsRouarIGx29opUJaJIp08SXhIMj3CLcuLkUSlwHphAyFLWzTcXCmM5IRD-G1wiz1g3nmz23fLp6ycytE,Super,1,0,Dilki Hapugolla,,86.0.4240.110,2021-02-13,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.998783528804779}]",POSITIVE,NEGATIVE
5178,391001,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFm2oUj3tTI9NequtChX8TVKm1L3uk67Xic1Em5fr-SdLeZC9D4T356YIqBtaqf8iVfkuqGTvBCAt6iFF8,keeps telling me to update. but iv done it numerous of times and still says update,1,0,natalie kruger,,86.0.4240.185,2021-02-13,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9380888342857361}]",POSITIVE,NEGATIVE
5201,391025,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHew9GBGqa8DpkhNjBv3kWyCtoj6vb0u2K8xQyOIVRqtmCxVpRorENM5tkUigk05VflJEumLDUOYsXgzuw,As,1,0,RAM KEVAL JAISWAL,,83.0.4103.106,2021-02-13,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.8932054042816162}]",POSITIVE,NEGATIVE
5205,391029,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOENgXrxkROk8GhhmxQaUBUZCkRgGPrRsAc3Awo3c3SipFoE9VE6nqKeJSPo5PDY8x2ZsPDL1CCCJZTrAqw,Experience is updated so many times,2,0,Prashant Kohale,,83.0.4103.83,2021-02-13,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9964904189109802}]",POSITIVE,NEGATIVE
5206,391030,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHEfUpKAu5NRUOrimwTADPftHnn0DLagDszr4_P9ZnBjzH0p4hwtZnqMvR6MUQPgJ_HjnjK_YpncoHtG3E,1/4 star still to much !#%@&!!,1,0,Troy Mannerberg,,74.0.3729.136,2021-02-13,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.6067923307418823}]",POSITIVE,NEGATIVE
5208,391032,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHbBNThngkNBnAEAtuPaiBEIXM0EXPdTbDsaaB34DkqI4Vixwc4cyI4VdMHvCbbnksgth8f_icA09iergo,I don't like grouping of cards. I switched it off with the flags but it turns itself on again. Let me decide for myself what I like.,1,0,Jan Nowak,,88.0.4324.152,2021-02-13,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9227846264839172}]",POSITIVE,NEGATIVE
5211,392734,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGK--mv5f8ypnCcOcQHBaOQ5rTQh1GW3MPhitYIUTONqP_VUlvq83LOQ18XYLFbVPLNASV9F5h0QgYbXH8,N .,2,0,Ekta Thakur,,86.0.4240.110,2021-02-14,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9131027460098267}]",POSITIVE,NEGATIVE
5247,392771,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFP1ZEehVsZzCMd6GNLgcwUCNFoOdFzANMj3ei8ZmWRjKMRxJ6O57QWaGin3_L-qUtcG8h553eg_ylZ1Rw,Reply,1,0,chhotu kumar,,88.0.4324.93,2021-02-14,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9834317564964294}]",POSITIVE,NEGATIVE
5264,392788,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOH5eVeQXvTo4zjmpt3hFcsCJzTNgDMOE-AdHyHchTDUjox5wSQTw0yHs0ncnCooLdRy_1Oygh8J6Q75SuY,Wq you o,1,0,Shakunthala C,,70.0.3538.110,2021-02-14,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9605218172073364}]",POSITIVE,NEGATIVE
5275,392799,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHcqtvnp-YtUNQ2dAACBdr9Uc1slgmXNwk-BqYhyji6sHP-KLhS0GsZAAAZZRLEdW2PA7d30lY4CuSrSCA,Nice,1,0,khan anas,,,2021-02-14,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9998552799224854}]",POSITIVE,NEGATIVE
5300,392824,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHRLALj6r6_HpX6MGhd79LnCFE-WQApnPxEn65HxrH1-DOtQrmg79Rr9nvdy1G9xBG7EIKdIywogyRBrX4,Me gusta,1,0,Maribel Pajan,,40.0.2214.109,2021-02-14,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9995649456977844}]",POSITIVE,NEGATIVE
5415,429690,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOH5yz42g131XhRVdD0nQ6c7wyzXklDemsT0egkv61zsIt6b6hrl0YpbuM8YjkgXe5usz6JDGvtAjFrBh_A,Why do I have a option to find black owned businesses but nothing for white owed? Go that route and see how people take it!,1,0,James Stewart,,88.0.4324.152,2021-02-16,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9975996613502502}]",POSITIVE,NEGATIVE
5417,429692,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOG4mSoLI7AZD6SxEfQPWGObaHZdkIHpyRhKcNrUMMSnK1fxkSJxd-D-40rspPtHy_lUfoJjaL3gSmKHglo,Ekdam bhangar,1,0,VASANT S.,,87.0.4280.141,2021-02-16,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9812038540840149}]",POSITIVE,NEGATIVE
5465,429741,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFdFwyRXdioa0MVkKMyGYZi1qFPTBLl9UT1Ivxop1jf6FcgWoAlavABbnoe_KL0DmwV7Ku1B-f_SVcDUxE,Ok,1,0,John Songay,,88.0.4324.152,2021-02-16,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9997851252555847}]",POSITIVE,NEGATIVE
5472,429748,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGhIp0FZOZTYksgfKTDVpE1p3KJKakyMwUN68T97IVPJ2LZQ1LdJlRJGxyNX1hcu349e-XDm9-T4QkT7JU,Thise app good and i love it but i gave 1star because when i download any movie it take many time.,1,0,l MoNsTER l,,83.0.4103.101,2021-02-16,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9860191345214844}]",POSITIVE,NEGATIVE
5536,444274,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHkEC6AN_sm8TdDYsok_TeRJTgi1mRmPg_tZlhDys7eR_RyxFH4byG2r9S581X6vqSZ_oMuUT2wMhyALF8,Takes 5 ever but it's having help right L S,1,0,Pam Lay,,86.0.4240.185,2021-02-17,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9987533092498779}]",POSITIVE,NEGATIVE
5541,444279,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEAisLRukxg5Qe0IQr8Z_8w33ZdXa6Z6_UdK_UuNNvqY8hpBLTshTOsIh0sz-C1c18NtPXor45VxvKwd6o,Good,2,0,Movies Time,,88.0.4324.93,2021-02-17,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9998161196708679}]",POSITIVE,NEGATIVE
5566,444303,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOExorhDre-0MPRY9GKDLgpyPHatXmTyTlc7xWpjSn8xPgGyA74nhSFvTUtJgV_3kQdb3gEP70wAfGQsoOg,Super,1,0,Vishal Rao,,80.0.3987.99,2021-02-17,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.998783528804779}]",POSITIVE,NEGATIVE
5571,444308,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOE_OpYXeNnCyGaNELUzgfvHuCiLnNyY3wXdDWI6kAfkJxNQS4mcFsIaVtlXqLfAP5ORy-J4d2yB-F06V44,Ok,1,0,"༺ Sᴋ᭄gaming,",,84.0.4147.125,2021-02-17,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9997851252555847}]",POSITIVE,NEGATIVE
5598,444335,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEpMpNs7eWN4MBI2BUSNY3ENNjKiwEfuck7Rxe2Sg6qP2OxZsULCdlQjuleAcfQnGXajWuUhTWP9g7L61E,good,1,0,Ashish Pawariya,,85.0.4183.101,2021-02-17,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9998161196708679}]",POSITIVE,NEGATIVE
5619,462142,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFcyDFFyWCKLj2_CGxx3b9Cb5V3GqYRm86wnwx1s7hNbs0tf4NVKfMsAO6GfBD5MHgngSDLSZnrrOdHREE,Nice app for us guys 2,1,0,George Ochieng,,46.0.2490.76,2021-02-18,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9995088577270508}]",POSITIVE,NEGATIVE
5647,462170,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOESptZr96v0rLGRgAx9-4Bi8mc1tXAmmZD81W2XUA869ZsgrAMHjvxnhjKoBblMmS79UNaIgVFyFuz0VBQ,It's most wonderfull,1,0,Akhlaque Shaikh,,87.0.4280.101,2021-02-18,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9998853206634521}]",POSITIVE,NEGATIVE
5651,462174,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFoTnsF1bVu3QrrZZgSWLoF9gkIqnCuz0mEGPd-yOBXYAt0s6OptV9z0ze9DN9v4xoinwxOTy_lV8q7jxw,Iphona,2,0,Bishal Magar,,83.0.4103.101,2021-02-18,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9084988832473755}]",POSITIVE,NEGATIVE
5669,462192,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGbgkd4mm71sR1Wiqi7MwG8uU1vLrR1k06kgoQ7rhFInVWUu-eeAGAGQDa_tHVWLCObJacaT014zsYqiVc,Very useful for me keep using guys good app !!!,1,0,Vignesh vignesh,,88.0.4324.152,2021-02-18,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9955136179924011}]",POSITIVE,NEGATIVE
5723,476345,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOG9hQVUiVz9LmhQE9lanLV8_ha9M41EZUQDDGLheYflNzbko-U8msj-XXiKXLSTNywXUcuSYmzwtLTb0Lo,Better,1,0,Leeann Villafuerte,,81.0.4044.138,2021-02-19,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.999264657497406}]",POSITIVE,NEGATIVE
